"C-ID","record_id","language","kind","words","characters","source","text_sha256"
"C-012","LegalLibraryScreens.kt:compareLoading","ru","interface","2","19","Интерфейсный словарь поставки","2cf450590bb98612a8e7e4e6258b44abdc2b65312f5e0b091b3611566bacba00"
"C-012","LegalLibraryScreens.kt:compareIntroTitle","ru","interface","4","23","Интерфейсный словарь поставки","0f545efb3671a14d274707bc4a08bb2447b8df3ede1d42343e017a64f4d0a5b2"
"C-012","LegalLibraryScreens.kt:compareIntroSubtitle","ru","interface","6","40","Интерфейсный словарь поставки","bb83eb8c4dbe702ebbbcaf23cf768b2ad756a4ece616fadc0f6f4fb5cf33902d"
"C-012","LegalLibraryScreens.kt:allFilter","ru","interface","1","3","Интерфейсный словарь поставки","215816bf42103f1f2b24c168779f1fb0ea3afcb7a2c627e42e0bcd7fe07eb70a"
"C-012","LegalLibraryScreens.kt:back","ru","interface","1","5","Интерфейсный словарь поставки","1a9fb1f3cf8e189a74acd6849678ed4bdf80fde41ed2f9c35a85550b0e3586fa"
"C-012","LegalLibraryScreens.kt:collapse","ru","interface","1","8","Интерфейсный словарь поставки","36c25d9ffcfd800aae3298a86e018cf15f488957bed2eb2b171a682495a98a04"
"C-012","LegalLibraryScreens.kt:expand","ru","interface","1","10","Интерфейсный словарь поставки","5a24191433348d88d6dbcef71f049404ce906c841c1b3e50bbc128d8a979ebf0"
"C-012","LegalLibraryScreens.kt:preamble","ru","interface","1","9","Интерфейсный словарь поставки","4ee3fdc559e0e812a1736ef10029edab7dab028f0009d4e92eca679c2298d3e6"
"C-012","LegalLibraryScreens.kt:article","ru","interface","2","10","Интерфейсный словарь поставки","9378aca54e00c1314c055bf688eab754128ea96b41297f3daccd7c481975d45b"
"C-012","LegalLibraryScreens.kt:offlineNotice","ru","interface","5","52","Интерфейсный словарь поставки","fc5452077eaa333ae5685f89b4221d19c2c5af11713dd89626850935f314c331"
"C-012","LegalLibraryScreens.kt:errorTitle","ru","interface","4","27","Интерфейсный словарь поставки","66680674e270a6179c08268d5834f6db4832c756c3a801bdc98908b3a1acefca"
"C-012","LegalLibraryScreens.kt:retry","ru","interface","1","9","Интерфейсный словарь поставки","5189135a6110bd31b69bbcb3487109995252165ac7ee7da59ead9d789f690248"
"C-012","LegalLibraryScreens.kt:disclaimer","ru","interface","11","106","Интерфейсный словарь поставки","12a24727393bb318c35951bec0e956308ccb9b667fb8f08336b595e5818dfd89"
"C-012","LegalLibraryScreens.kt:noArticles","ru","interface","6","34","Интерфейсный словарь поставки","4f233fc7cc327c2fa35eede526f8f98f67af4fbae2f9d9a242fd1b1de339d40d"
"C-012","LegalLibraryScreens.kt:chooseArticle","ru","interface","2","15","Интерфейсный словарь поставки","75a370feb081b35d6f24537db994c36cb590cc628bcee8374623a4c4001d36e3"
"C-012","LegalLibraryScreens.kt:noTerms","ru","interface","3","18","Интерфейсный словарь поставки","f77814e80be928dfdd1328ff1dc9159defaa336057179430476a2c90f1d97bb2"
"C-012","LegalLibraryScreens.kt:chooseTerm","ru","interface","2","15","Интерфейсный словарь поставки","17ded3a1ebb78ebd31384d86faffe3cc2a3b2ee351bbc914a0f263970f17f1b8"
"C-012","NativeAssistantScreen.kt:back","kk","interface","1","5","Интерфейсный словарь поставки","ae769767c8cd9abb7d11a5cb3ccadd2d655e9d0ae637e99a01f75a1de2f61bd4"
"C-012","NativeAssistantScreen.kt:title","kk","interface","2","22","Интерфейсный словарь поставки","33c7c35e619ee04f354eb95991bf00dac9ce25bf28283826e1fbc471eda27519"
"C-012","NativeAssistantScreen.kt:subtitle","kk","interface","4","35","Интерфейсный словарь поставки","da8992503518877c25d258f9dbc05ef6bf69da21ee81afaccca3589bb413c77a"
"C-012","NativeAssistantScreen.kt:welcomeTitle","kk","interface","3","24","Интерфейсный словарь поставки","f9a6df77395a9bde87dcb8aee4d90a020c9f1808ebe7a179983d432049b7d6f8"
"C-012","NativeAssistantScreen.kt:welcomeBody","kk","interface","12","114","Интерфейсный словарь поставки","d337b4c95180f5d3b2a7dba79ff629bc60930867c2de1013cfbbd8b366717a53"
"C-012","NativeAssistantScreen.kt:suggestionsTitle","kk","interface","2","13","Интерфейсный словарь поставки","0542b825d5632380c973053bf2b39c7d24497eddecb36d3dbe537a99f045b813"
"C-012","NativeAssistantScreen.kt:openSearch","kk","interface","2","16","Интерфейсный словарь поставки","7f6ea7cac65bcc69eec711f06a6b8896dac810fbdc70100857a166bbcf814b13"
"C-012","NativeAssistantScreen.kt:disclaimer","kk","interface","7","67","Интерфейсный словарь поставки","7737d52a63ef0ee006fe4d01ce6c14d146df7d5b505dd548df2ecdc1c5bafda2"
"C-012","NativeAssistantScreen.kt:searching","kk","interface","3","30","Интерфейсный словарь поставки","aca25d60448ee9b36d9db57874fa85f94fa4fea6a60294b262353bb8df733b12"
"C-012","NativeAssistantScreen.kt:noAnswer","kk","interface","4","33","Интерфейсный словарь поставки","1071b695e667ae30f9cefa45da85b7fa3582319628dd1fc7b8e9e96525133b8f"
"C-012","NativeAssistantScreen.kt:retry","kk","interface","1","8","Интерфейсный словарь поставки","444a12283520e16f715eb630f08dc178bd44a64bf3f99d77dfd05012f4eea2f6"
"C-012","NativeAssistantScreen.kt:connectionError","kk","interface","8","77","Интерфейсный словарь поставки","2d7f685068ce703af30ccfeb3428ee3757dd4f6c6269b2a2736cd1520fc554d6"
"C-012","NativeAssistantScreen.kt:composerPlaceholder","kk","interface","3","27","Интерфейсный словарь поставки","24fa3b351d1def1cd9a574376913aff321594b06e6103eccbb83a08365567bf9"
"C-012","NativeAssistantScreen.kt:sendQuestion","kk","interface","2","14","Интерфейсный словарь поставки","5a2293ceaa03e82eadaab252b4793591ae4a85500da4ac48db6b66b77ccc3b30"
"C-012","NativeAssistantScreen.kt:back","en","interface","1","4","Интерфейсный словарь поставки","76900f1bfd16c8d4dd3d25e6f46638d7165aee23883ccea6bfe071c514421769"
"C-012","NativeAssistantScreen.kt:title","en","interface","2","22","Интерфейсный словарь поставки","dac180fa4705ea9809a575f8bf2eae56570e17004c2789e91941de947388cdf2"
"C-012","NativeAssistantScreen.kt:subtitle","en","interface","5","32","Интерфейсный словарь поставки","c17d38f5a463980b7f8ad2d3d5caf2c3b1577bf55dfcc6da5aed19393a012c74"
"C-012","NativeAssistantScreen.kt:welcomeTitle","en","interface","4","21","Интерфейсный словарь поставки","75a31c8191d6bca993923c70d007b50c82f04258c65e9491bec86e6382ef732b"
"C-012","NativeAssistantScreen.kt:welcomeBody","en","interface","18","111","Интерфейсный словарь поставки","910e28c66ee23daa26d41db31d047af5c84bea4a5624289f2399e9ebae1ea590"
"C-012","NativeAssistantScreen.kt:suggestionsTitle","en","interface","2","10","Интерфейсный словарь поставки","695b5a73b62752bf3528d1b307cb2e2fff41e1fc598775cc057e41fbdac3654e"
"C-012","NativeAssistantScreen.kt:openSearch","en","interface","4","28","Интерфейсный словарь поставки","4597cdc8111fb2f8fe4cfce2cffda092feb89919d70ac944e0d356de0199e92b"
"C-012","NativeAssistantScreen.kt:disclaimer","en","interface","9","58","Интерфейсный словарь поставки","baf7cc609107aeb907b139bee5cb09abd2da1bd42aeb282be266a47cea3dcbcb"
"C-012","NativeAssistantScreen.kt:searching","en","interface","3","27","Интерфейсный словарь поставки","58a286c5327a602387d0f31e7b2372e931984a50d972a82ff7d68e8395949d59"
"C-012","NativeAssistantScreen.kt:noAnswer","en","interface","7","41","Интерфейсный словарь поставки","0d588b046558901399eb2cc74b2ab7f07cd91cb8a4c946b14fdf80bae651475b"
"C-012","NativeAssistantScreen.kt:retry","en","interface","2","9","Интерфейсный словарь поставки","d8b8392e2c542950ca64867168e4ef87d4ad606882d5898f826b51c6d553988f"
"C-012","NativeAssistantScreen.kt:connectionError","en","interface","13","81","Интерфейсный словарь поставки","e7703f18d2640ce11251a5f28434d371fd518c12f41bb69ffd9ade3777638f1e"
"C-012","NativeAssistantScreen.kt:composerPlaceholder","en","interface","4","27","Интерфейсный словарь поставки","7d5d987da0a5b403010cbe25661fdc54812756c23933ea625705b2fb63e10f73"
"C-012","NativeAssistantScreen.kt:sendQuestion","en","interface","2","13","Интерфейсный словарь поставки","ec075128ebd3170530c4c1fc41252b1f1be3dcee28152a7fac036dadd69a05f1"
"C-012","NativeAssistantScreen.kt:back","ru","interface","1","5","Интерфейсный словарь поставки","1a9fb1f3cf8e189a74acd6849678ed4bdf80fde41ed2f9c35a85550b0e3586fa"
"C-012","NativeAssistantScreen.kt:title","ru","interface","2","24","Интерфейсный словарь поставки","68f540395ff776998a2a4360ffb286cfd6e6c9a9564a928767ae0b3cc191c8a5"
"C-012","NativeAssistantScreen.kt:subtitle","ru","interface","4","30","Интерфейсный словарь поставки","9f9f531b0dc65b62279058a87023d4f4e180895e5b6bb735ade2be693cd5ccf9"
"C-012","NativeAssistantScreen.kt:welcomeTitle","ru","interface","3","25","Интерфейсный словарь поставки","0943414ccbadc43fb5895c2b85057354ccf4d2c837c35f14944e95aaf4ae4490"
"C-012","NativeAssistantScreen.kt:welcomeBody","ru","interface","16","115","Интерфейсный словарь поставки","6c4d42414d228aa2c408fda1c1fb0487e7a0a2862d76c361b7d16738c79345ff"
"C-012","NativeAssistantScreen.kt:suggestionsTitle","ru","interface","2","19","Интерфейсный словарь поставки","16e5e98894f51bf8e6e70dbc7af8d4e963c9b2c5865a4db5801fde7adde083fd"
"C-012","NativeAssistantScreen.kt:openSearch","ru","interface","3","20","Интерфейсный словарь поставки","16f97ee71017bb3a886fbbe230e2bf88f40a581067a0fbf23d8ea6fce98288fb"
"C-012","NativeAssistantScreen.kt:disclaimer","ru","interface","9","76","Интерфейсный словарь поставки","d2fd39eca72d1dc7d6d9aa2a60800f8c2cf730d6f6008262a38cc46664390783"
"C-012","NativeAssistantScreen.kt:searching","ru","interface","3","18","Интерфейсный словарь поставки","9493f60ff81ce58b062facec7f37cf7887207897a4f70ef4acdeaff62b5083f6"
"C-012","NativeAssistantScreen.kt:noAnswer","ru","interface","6","37","Интерфейсный словарь поставки","ef4cffea391eaca2cea0ea4590407242e2e6bd99e61caa270b81d5c6ac1b7c3e"
"C-012","NativeAssistantScreen.kt:retry","ru","interface","1","9","Интерфейсный словарь поставки","5189135a6110bd31b69bbcb3487109995252165ac7ee7da59ead9d789f690248"
"C-012","NativeAssistantScreen.kt:connectionError","ru","interface","10","75","Интерфейсный словарь поставки","cbc084bca7151555e097c00fcf0f942b39a9f9adf77e55b3474ca0dbb2ce8a5c"
"C-012","NativeAssistantScreen.kt:composerPlaceholder","ru","interface","3","23","Интерфейсный словарь поставки","7936262a86a63fefe064de91247ef6d846d7e248c6a2dc9ca798221974e77223"
"C-012","NativeAssistantScreen.kt:sendQuestion","ru","interface","2","16","Интерфейсный словарь поставки","08bbfb867f8cc8c050ba7d4bbf962353d12e37ec1b64427411a75c83f63a1818"
"C-012","AppLanguage.kt:brandTitle","kk","interface","2","18","Интерфейсный словарь поставки","e6cf6bbbeaefd5f5a20e876175897f412397101fe0c1e874e988e6a6e41b72d4"
"C-012","AppLanguage.kt:savedEmptyTitle","kk","interface","3","29","Интерфейсный словарь поставки","a3dc8be32cc2b93d2fbe59205985a11e171888d47c144a0b8f28e0cf5966c9b5"
"C-012","AppLanguage.kt:savedEmptyBody","kk","interface","5","45","Интерфейсный словарь поставки","d7319efebb50a4381a438d24db231e9fb4422c2fe06edb660241b736c7a8ca42"
"C-012","AppLanguage.kt:navHome","kk","interface","2","9","Интерфейсный словарь поставки","15a3fe6b319add9807eb6d62a6046f4c6d153a662b2aee41e44b90374f5306df"
"C-012","AppLanguage.kt:navSearch","kk","interface","1","5","Интерфейсный словарь поставки","47762775061cf47028fcea283cec58f382c5b7a1be63ac915a31015ee5670d0f"
"C-012","AppLanguage.kt:navSaved","kk","interface","1","10","Интерфейсный словарь поставки","4547ae3b2d26611980d8f542fbeb0aa8c8582839f197bde4b1cce493d6056b29"
"C-012","AppLanguage.kt:navMore","kk","interface","1","4","Интерфейсный словарь поставки","171cff564a2261dca5b3429e8b85585996be48d6a2e7b64e8cfb3d30dff0557f"
"C-012","AppLanguage.kt:searchHint","kk","interface","5","38","Интерфейсный словарь поставки","96b276b798aaadb2a037be257bf97ee5932a4a66844193506527cf0dc5a2d2f7"
"C-012","AppLanguage.kt:searchSubmit","kk","interface","1","4","Интерфейсный словарь поставки","c68dadc0eba77de0431f40588ba8b78043be20121821abd95a9ef52150a0ff57"
"C-012","AppLanguage.kt:savedSubtitle","kk","interface","4","33","Интерфейсный словарь поставки","eb18f12ad9e3cd69e4ab2224bc5c3affc0e1e1e9f206ccec71a49da60a364cbb"
"C-012","AppLanguage.kt:fullTextBody","kk","interface","7","41","Интерфейсный словарь поставки","9f8a2986f5d98f25b0434a7da1d50508978ec21d88a87317ae42642479defa90"
"C-012","AppLanguage.kt:readerTitle","kk","interface","1","8","Интерфейсный словарь поставки","7e00703fc124af6b8137a8e837002c72f8c2134aa7e204488138b5abcb549be8"
"C-012","AppLanguage.kt:readerSummaryTitle","kk","interface","1","7","Интерфейсный словарь поставки","b799a6a5bfa72f6fac432cd9f32bd0818e7dc6236f1fa1ec5635cb90799682aa"
"C-012","AppLanguage.kt:relatedArticlesTitle","kk","interface","2","17","Интерфейсный словарь поставки","8252a6ce28a0124b86d75d0ac97459bacb14c22408b79078672dbc619ca4799d"
"C-012","AppLanguage.kt:sourcesTitle","kk","interface","2","23","Интерфейсный словарь поставки","d1c9bfbc393dc81da29eebee7fa5a26238c275a1270cd79848962a2afca254ff"
"C-012","AppLanguage.kt:noResultsTitle","kk","interface","2","16","Интерфейсный словарь поставки","4bf21b2b9541cbae8e1a55ed358810c260b9c3dd5a3308aeddd6ce9ee821aa4f"
"C-012","AppLanguage.kt:noResultsBody","kk","interface","6","46","Интерфейсный словарь поставки","a0d22b1885da27c4b7ffa5fe46a670411d7e33b259a7533777f537b05c65e6c2"
"C-012","AppLanguage.kt:materialsUnavailableTitle","kk","interface","3","30","Интерфейсный словарь поставки","2556309eef8d3339c409a08611b9afa83b54047e633c5a20bfcf498bf9ed0743"
"C-012","AppLanguage.kt:materialsUnavailableBody","kk","interface","11","97","Интерфейсный словарь поставки","2c66f10cdffa58e2fe5acc576ae2d95cbccd017f4811cc25d0da1ebff91f406d"
"C-012","AppLanguage.kt:readerUnavailableTitle","kk","interface","4","29","Интерфейсный словарь поставки","b59ee12362c69e9fd447b708318c33596d21761f46e43948be94cb3101c16fa6"
"C-012","AppLanguage.kt:readerUnavailableBody","kk","interface","8","73","Интерфейсный словарь поставки","d23934a42ae72ea68aeb4e583f320bdc097a68eea985ce1583f3bd1f96c8d930"
"C-012","AppLanguage.kt:retry","kk","interface","1","8","Интерфейсный словарь поставки","444a12283520e16f715eb630f08dc178bd44a64bf3f99d77dfd05012f4eea2f6"
"C-012","AppLanguage.kt:savedSearch","kk","interface","2","11","Интерфейсный словарь поставки","9abdedc106f7443695cc7812d1877021f9858f59524738326bef1bf005fa2963"
"C-012","AppLanguage.kt:loading","kk","interface","2","22","Интерфейсный словарь поставки","3fc252527522736f247b93e8ffb2e4220e0566a3e2f7e262328ae8dcc18d8a65"
"C-012","AppLanguage.kt:offlineFallback","kk","interface","7","76","Интерфейсный словарь поставки","4b8e83d9da900f7268cc0a2cde6e402bf7714c990653d7d1824f8284003896b7"
"C-012","AppLanguage.kt:back","kk","interface","1","5","Интерфейсный словарь поставки","ae769767c8cd9abb7d11a5cb3ccadd2d655e9d0ae637e99a01f75a1de2f61bd4"
"C-012","AppLanguage.kt:save","kk","interface","1","6","Интерфейсный словарь поставки","bf9f848c75b4e3416069b54045e6ae718556cd29f1105fa7725dcc0a41646222"
"C-012","AppLanguage.kt:removeSaved","kk","interface","3","24","Интерфейсный словарь поставки","53a4a1ce06c0e630626cdb394a4d8fd08c805a07c41e69739d506e666eadb7ee"
"C-012","AppLanguage.kt:share","kk","interface","1","6","Интерфейсный словарь поставки","078f76752fdaf0dfc6562164d171de65dc834c41e6e9dabf528433ed329db458"
"C-012","AppLanguage.kt:shareTitle","kk","interface","2","18","Интерфейсный словарь поставки","be8e05705e1df5230719e8566ef6a45e9b29ba8a92daa42f5dea08c2f3546a5c"
"C-012","AppLanguage.kt:readerSource","kk","interface","5","43","Интерфейсный словарь поставки","6f7d338acb4c4c000d9de212cf79a189470f46b6a15ecc5d8ebf7d004dac80f0"
"C-012","AppLanguage.kt:readerDisclaimer","kk","interface","6","59","Интерфейсный словарь поставки","b891a83f9f02b75fb1497d84e931d4374c25b9f3f692fda5b2e88cd15e680f67"
"C-012","AppLanguage.kt:heroEyebrow","kk","interface","4","36","Интерфейсный словарь поставки","ed5170e197821b8743d0e33dc3015ff4c0a9bff6a22a53963775f2e8fa694795"
"C-012","AppLanguage.kt:heroTitle","kk","interface","6","45","Интерфейсный словарь поставки","5de903411d61a8e4f3e1cfd760392ca25a0c1e24e89364f27ccb16eab11f90c4"
"C-012","AppLanguage.kt:heroBody","kk","interface","12","99","Интерфейсный словарь поставки","4e8fc471c80a2f48ea40e7fe8f8a3938aba540f8861051c461f4ac975f99edc0"
"C-012","AppLanguage.kt:findAnswer","kk","interface","2","10","Интерфейсный словарь поставки","ec553f1d81b35a6ed8352bad7cec6a49c31624f357a6e0edc128cb18b9f635a9"
"C-012","AppLanguage.kt:assistantShort","kk","interface","1","7","Интерфейсный словарь поставки","aace6f01fec962b0a4d9e86b3307279c4e73ef38ca3014c4694c50d095dc10ae"
"C-012","AppLanguage.kt:assistantTitle","kk","interface","2","22","Интерфейсный словарь поставки","33c7c35e619ee04f354eb95991bf00dac9ce25bf28283826e1fbc471eda27519"
"C-012","AppLanguage.kt:assistantBody","kk","interface","10","85","Интерфейсный словарь поставки","b79138f331493040d52b9c63205218198ba3a66c4edd603f8909a12817a48a07"
"C-012","AppLanguage.kt:quickRoutes","kk","interface","2","13","Интерфейсный словарь поставки","74f117b3c38b4c92ea57f204af07e0967c105514ff6ad6636827d479c1598132"
"C-012","AppLanguage.kt:quickRoutesSubtitle","kk","interface","8","62","Интерфейсный словарь поставки","323aa167535701cf5aaac1028825aa0418f1774432ea45d9295d8d8744fe7d30"
"C-012","AppLanguage.kt:quickFindTitle","kk","interface","2","12","Интерфейсный словарь поставки","8252a704dfe86e845a85e3567b7983722761cffb330edf07fcd8a078a4ad4503"
"C-012","AppLanguage.kt:quickFindBody","kk","interface","5","35","Интерфейсный словарь поставки","1ad50610b40ddba8f3dfeee3ff8579f49c878f394dd7e2ada38ee41393ba4276"
"C-012","AppLanguage.kt:quickAssistantTitle","kk","interface","3","19","Интерфейсный словарь поставки","a633bd2f68e4b5fc4003ee38b805dcdb05e60c68231b2fcfd6265da13fed0345"
"C-012","AppLanguage.kt:quickAssistantBody","kk","interface","3","28","Интерфейсный словарь поставки","951ccf39ac09029ef0a0961df31d9e483e4c4bb800d026febc7cd22847192049"
"C-012","AppLanguage.kt:quickFullTextTitle","kk","interface","3","17","Интерфейсный словарь поставки","7f5650ebe061fc7d015a3d303334b3e12fa03005a72078f2421219d7314c8cee"
"C-012","AppLanguage.kt:quickFullTextBody","kk","interface","2","16","Интерфейсный словарь поставки","f65183c35f30682beb6d5aedbdd32fd5018f416d993694aa9f9043f04c2fc4a7"
"C-012","AppLanguage.kt:latestTitle","kk","interface","2","15","Интерфейсный словарь поставки","532b424d2c45fa67549129215d9abdf18ac1e49a02072d3f4856dd5462ff5c88"
"C-012","AppLanguage.kt:latestSubtitle","kk","interface","5","37","Интерфейсный словарь поставки","a1729d9d29b203f4c9e9608334652000f7f3721029b6d4e271077dae5d2791d1"
"C-012","AppLanguage.kt:moreSubtitle","kk","interface","5","34","Интерфейсный словарь поставки","ba237e6fe27716674aa908dd83cf0b89191f710652bbdaab9129373a4549bbda"
"C-012","AppLanguage.kt:languageTitle","kk","interface","2","16","Интерфейсный словарь поставки","3bf4d505f982b406bc394602aafa22831fb2e3220645c5217ec2e99d1ab19084"
"C-012","AppLanguage.kt:languageBody","kk","interface","6","49","Интерфейсный словарь поставки","e258766122047246a6fb49d657f32963dd983a22b519d52e1d7f9739e6950e19"
"C-012","AppLanguage.kt:compareTitle","kk","interface","2","23","Интерфейсный словарь поставки","366d3fbda0e83d6a9ba51b8973b47475f64606e1a5ae350e89a279d013a3c424"
"C-012","AppLanguage.kt:compareBody","kk","interface","5","47","Интерфейсный словарь поставки","2a5d0f6494a01282cc658be818094afccd156a489d3ebe9b647dd7f5295d90fb"
"C-012","AppLanguage.kt:glossaryTitle","kk","interface","1","9","Интерфейсный словарь поставки","9c052964cdd725d51910139741cf87bd65c7cdc933535c05d5443fc8e267589b"
"C-012","AppLanguage.kt:glossaryBody","kk","interface","5","50","Интерфейсный словарь поставки","9c31f679244a1475363961d5d8dc1a386d6b2cdcb60b9c12c450dcdebcafbc70"
"C-012","AppLanguage.kt:searchTitle","kk","interface","2","20","Интерфейсный словарь поставки","de05d1b9d695f2db68ac5f5906a7a4c4878ed785869dd25fcac2bb0849e3884c"
"C-012","AppLanguage.kt:searchBody","kk","interface","6","50","Интерфейсный словарь поставки","8a7643fedc6175c10257bed6d1b0688d182e3258eb66f6a2dcea7e1e9a3ffca9"
"C-012","AppLanguage.kt:searchFullTextTitle","kk","interface","3","21","Интерфейсный словарь поставки","71c6c5039d568bb60536c3fb2b744beeb714ba5ece66faddf3b56b9ebbfb354b"
"C-012","AppLanguage.kt:searchFullTextBody","kk","interface","6","49","Интерфейсный словарь поставки","f47dd335f11bc70275ede33f41d9aef8d71ac0ccd03311a41cf00693e16afbf1"
"C-012","AppLanguage.kt:aboutTitle","kk","interface","2","13","Интерфейсный словарь поставки","3bc6e82eb74f5a4a59d5ae10547053d1c62ce6dabc07ef2ceeafc429d1f2e60d"
"C-012","AppLanguage.kt:aboutBody","kk","interface","6","58","Интерфейсный словарь поставки","7c9be82f72af6841d4738f04b17fd12d890f2fabc064cca2cda10da1903d6475"
"C-012","AppLanguage.kt:searchIntroTitle","kk","interface","3","24","Интерфейсный словарь поставки","e5ea7375edec8fced844fdc3cad4c22ecb22554d27b0fa0e78dcc6ae2d7b1854"
"C-012","AppLanguage.kt:searchIntroBody","kk","interface","13","98","Интерфейсный словарь поставки","1cca7ff4b83dca4ad06cc834b782ddc1417ecf6577c9e320e890778986f9017e"
"C-012","AppLanguage.kt:nextStepTitle","kk","interface","4","22","Интерфейсный словарь поставки","235922a2245b4c494e3f6c8638ebfeedb617f8bc2e063c91a93d03ef3959c48d"
"C-012","AppLanguage.kt:savedNextStepTitle","kk","interface","4","28","Интерфейсный словарь поставки","2ec76621402f5c300d7ad6ee5972ca630580b79ab308ca6dca0fec92c85c10c8"
"C-012","AppLanguage.kt:brandTitle","en","interface","2","15","Интерфейсный словарь поставки","3615a346e4add616a70bff76866568fb8e12c305f82a1f4b3bf9d9b739277bce"
"C-012","AppLanguage.kt:savedEmptyTitle","en","interface","5","31","Интерфейсный словарь поставки","0164e233b09db6c22f9b6d198338daf11dc0b189abe5d927cd34a0a730405ab1"
"C-012","AppLanguage.kt:savedEmptyBody","en","interface","11","61","Интерфейсный словарь поставки","21f8672be43d42bc0553654845c5c5573dcbcdb650daa871dbfdc3366ca27f08"
"C-012","AppLanguage.kt:navHome","en","interface","1","4","Интерфейсный словарь поставки","3a78695388b38b5cceefaf6796b0137877514593543b91af2752d5a17e3d736c"
"C-012","AppLanguage.kt:navSearch","en","interface","1","6","Интерфейсный словарь поставки","49c266baaaa70981ea188fa714d5c40cf13830d786a861c9943ae0d26a7f3fe9"
"C-012","AppLanguage.kt:navSaved","en","interface","1","5","Интерфейсный словарь поставки","b5c120b316c237a0deab3140267aebedba61947d3ae268d708a53d5be119e9fb"
"C-012","AppLanguage.kt:navMore","en","interface","1","4","Интерфейсный словарь поставки","d47d7cb0e4f8fd2be5ee07826694c18917d83ca77d0a01698582d05f432db996"
"C-012","AppLanguage.kt:searchHint","en","interface","6","27","Интерфейсный словарь поставки","716b66725c6fce34c97739cffed7a5d66b0842d7ea28c96669595e43490e68b2"
"C-012","AppLanguage.kt:searchSubmit","en","interface","1","6","Интерфейсный словарь поставки","49c266baaaa70981ea188fa714d5c40cf13830d786a861c9943ae0d26a7f3fe9"
"C-012","AppLanguage.kt:savedSubtitle","en","interface","5","27","Интерфейсный словарь поставки","c317bc0f4df922672e5634602f33a061e44754485a416dfbcfd28efdb62a0b31"
"C-012","AppLanguage.kt:fullTextBody","en","interface","7","43","Интерфейсный словарь поставки","c491ecc4d29ffb75343979cca4af35809955a67141089b1a2e1691c55e6736bf"
"C-012","AppLanguage.kt:readerTitle","en","interface","1","8","Интерфейсный словарь поставки","616cb218a65b982f61fd738e24ebe00d5a2ae039c0d386fed975a51d51b772f8"
"C-012","AppLanguage.kt:readerSummaryTitle","en","interface","2","8","Интерфейсный словарь поставки","d088d2bd0dc8bfd5a4100f09f36c7dbdc5edbb29ad230c98db089f22d2118e7a"
"C-012","AppLanguage.kt:relatedArticlesTitle","en","interface","2","16","Интерфейсный словарь поставки","653c98b61dec26294559daf8a44a81ce251323a9fac28553cf92505cf45659f6"
"C-012","AppLanguage.kt:sourcesTitle","en","interface","2","16","Интерфейсный словарь поставки","969fe3225a3de2fdf24c800bb9930268308e02c7d9540e1b5ee23176c81213f1"
"C-012","AppLanguage.kt:noResultsTitle","en","interface","2","13","Интерфейсный словарь поставки","9f5cac3cf2edba6312adda311458beaddfc600fcd618bfdff68aff335944a616"
"C-012","AppLanguage.kt:noResultsBody","en","interface","7","40","Интерфейсный словарь поставки","08773ca1916a12032aa1f202caba419c4b1669b610a26919466840521d389b17"
"C-012","AppLanguage.kt:materialsUnavailableTitle","en","interface","4","37","Интерфейсный словарь поставки","8b04c618ab8203e8a429168126628653c693da216dc87dd3e11f849e61b9e23b"
"C-012","AppLanguage.kt:materialsUnavailableBody","en","interface","13","89","Интерфейсный словарь поставки","1bba636aa5c70f719caefac63bdd4f0f981bd770ab027c0c2d672781eb5abb6a"
"C-012","AppLanguage.kt:readerUnavailableTitle","en","interface","5","27","Интерфейсный словарь поставки","bdc3614fef426f1646614d63ef32202ae3209e800030217e95e9d5e1d89b2df2"
"C-012","AppLanguage.kt:readerUnavailableBody","en","interface","16","84","Интерфейсный словарь поставки","ec19461cf23e512f78a933748b0bd02f704f5f664bc638a8e2dd6eefa459e1e0"
"C-012","AppLanguage.kt:retry","en","interface","2","9","Интерфейсный словарь поставки","d8b8392e2c542950ca64867168e4ef87d4ad606882d5898f826b51c6d553988f"
"C-012","AppLanguage.kt:savedSearch","en","interface","3","12","Интерфейсный словарь поставки","3e0d50f0937d5ff9aca39ddfcbba68df5bc83922ce76b0579d30b5d2e506006a"
"C-012","AppLanguage.kt:loading","en","interface","2","18","Интерфейсный словарь поставки","2c387be99730a47e62efc5f2148e5ba82c109a7e2937ba0342e6d72171e81445"
"C-012","AppLanguage.kt:offlineFallback","en","interface","13","88","Интерфейсный словарь поставки","577926884ff355cfd563d96afd12c04b9a0e89efe90b9be260034a4750640059"
"C-012","AppLanguage.kt:back","en","interface","1","4","Интерфейсный словарь поставки","76900f1bfd16c8d4dd3d25e6f46638d7165aee23883ccea6bfe071c514421769"
"C-012","AppLanguage.kt:save","en","interface","1","4","Интерфейсный словарь поставки","1509f561f2416598629b886ad7d3c05a7e221e4e0675c84bbff4ee6d9e03913d"
"C-012","AppLanguage.kt:removeSaved","en","interface","3","17","Интерфейсный словарь поставки","4115ec23ac38a4a9ebb944b5170064158d69b2edc2a5733e86f98336dbf1426d"
"C-012","AppLanguage.kt:share","en","interface","1","5","Интерфейсный словарь поставки","29887a5ff9846ccc23327565a07e17fa6dcaea6211f1898ae825f84ae38f4223"
